run_ts,ticker,timeframe,direction,composite_score,wyckoff_score,range_score,volume_score,spring_score,confirmation_score,rs_vs_spy,vol_contraction,mtf_agree,trend_context,data_quality_flag,feat_volume_ratio,feat_volume_pctile,feat_spread_atr,feat_spread_pctile,feat_close_position,made_watchlist,transition
2026-06-17T11:52:50+00:00,SCHW,daily,accumulation,20.69,20.69,0.0,0.0,100.0,3.45,,,n/a,3.45,,1.0846,72.0,1.0021,56.0,0.9867,False,none
2026-06-17T11:52:50+00:00,SHOP,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,dropped 1 bar(s) with null OHLC,0.7757,4.0,0.8937,56.0,0.4477,False,none
2026-06-17T11:52:50+00:00,SHW,daily,accumulation,13.49,13.49,0.0,0.0,100.0,-32.53,,,n/a,-32.53,,1.0086,56.0,0.7893,40.0,0.4349,False,none
2026-06-17T11:52:50+00:00,SJM,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.5582,4.0,0.5693,20.0,0.4686,False,none
2026-06-17T11:52:50+00:00,SLB,daily,distribution,34.41,34.41,0.0,0.0,-100.0,-72.04,,,n/a,-72.04,,1.2802,88.0,0.81,40.0,0.0511,False,none
2026-06-17T11:52:50+00:00,SMCI,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.2541,72.0,0.4655,20.0,0.0613,False,none
2026-06-17T11:52:50+00:00,SNA,daily,distribution,20.14,20.14,-41.18,0.0,0.0,-49.24,,,n/a,-49.24,,1.0902,72.0,0.7741,28.0,0.3491,False,none
2026-06-17T11:52:50+00:00,SNDK,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8503,24.0,1.3068,92.0,0.0608,False,none
2026-06-17T11:52:50+00:00,SNPS,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.9426,44.0,0.5521,20.0,0.3333,False,none
2026-06-17T11:52:50+00:00,SO,daily,accumulation,18.18,18.18,0.0,0.0,100.0,-9.11,,,n/a,-9.11,,0.993,48.0,0.9535,52.0,0.3797,False,none
2026-06-17T11:52:50+00:00,SOLV,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8064,20.0,0.9273,60.0,0.4356,False,none
2026-06-17T11:52:50+00:00,SPG,daily,distribution,34.05,34.05,-64.51,0.0,0.0,-89.61,,,n/a,-89.61,,1.7868,96.0,0.8577,52.0,0.3363,False,none
2026-06-17T11:52:50+00:00,SPGI,daily,none,2.32,2.32,0.0,0.0,0.0,-11.58,,,n/a,-11.58,,0.936,36.0,0.7273,32.0,0.6268,False,none
2026-06-17T11:52:50+00:00,SRE,daily,accumulation,19.95,19.95,0.0,0.0,100.0,-0.27,,,n/a,-0.27,,1.5476,92.0,0.7353,28.0,0.1037,False,none
2026-06-17T11:52:50+00:00,STE,daily,none,5.87,5.87,0.0,0.0,0.0,29.33,,,n/a,29.33,,1.0033,64.0,0.5088,8.0,0.1612,False,none
2026-06-17T11:52:50+00:00,STLD,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.1591,80.0,0.7567,48.0,0.3087,False,none
2026-06-17T11:52:50+00:00,STT,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.1785,68.0,1.1033,80.0,0.6658,False,none
2026-06-17T11:52:50+00:00,STX,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.8174,100.0,1.4862,92.0,0.226,False,none
2026-06-17T11:52:50+00:00,STZ,daily,accumulation,26.98,26.98,15.75,0.0,100.0,15.2,,,n/a,15.2,,0.9545,44.0,0.987,64.0,0.0144,False,none
2026-06-17T11:52:50+00:00,SW,daily,distribution,13.5,13.5,-53.99,0.0,100.0,-100.0,,,n/a,-100.0,,0.8286,28.0,0.694,40.0,0.214,False,none
2026-06-17T11:52:50+00:00,SWK,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.9929,48.0,0.8133,48.0,0.0516,False,none
2026-06-17T11:52:50+00:00,SWKS,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.0,52.0,1.0333,60.0,0.047,False,none
2026-06-17T11:52:50+00:00,SYF,daily,distribution,14.35,14.35,0.0,0.0,0.0,-71.77,,,n/a,-71.77,dropped 1 bar(s) with null OHLC,0.9365,24.0,0.8758,64.0,0.1141,False,none
2026-06-17T11:52:50+00:00,SYK,daily,none,7.22,7.22,0.0,0.0,0.0,36.12,,,n/a,36.12,,0.607,12.0,0.6636,24.0,0.8386,False,none
2026-06-17T11:52:50+00:00,SYY,daily,none,5.57,5.57,-28.62,0.0,0.0,7.94,,,n/a,7.94,,0.9005,28.0,1.0598,76.0,0.2941,False,none
2026-06-17T11:52:50+00:00,T,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.2084,72.0,0.9857,76.0,0.5517,False,none
2026-06-17T11:52:50+00:00,TAP,daily,none,0.76,0.76,0.0,0.0,0.0,3.79,,,n/a,3.79,,0.7762,8.0,0.8117,40.0,0.3068,False,none
2026-06-17T11:52:50+00:00,TDG,daily,distribution,51.55,51.55,-84.15,0.0,-100.0,-52.58,,,n/a,-52.58,,1.219,92.0,0.9475,44.0,0.7029,False,none
2026-06-17T11:52:50+00:00,TDY,daily,none,2.25,2.25,0.0,0.0,0.0,-11.27,,,n/a,-11.27,,1.0,52.0,0.8308,44.0,0.127,False,none
2026-06-17T11:52:50+00:00,TECH,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.5451,4.0,0.7069,20.0,0.3497,False,none
2026-06-17T11:52:50+00:00,TEL,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.9151,36.0,0.7307,44.0,0.7014,False,none
2026-06-17T11:52:50+00:00,TER,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.0957,60.0,1.0248,76.0,0.0048,False,none
2026-06-17T11:52:50+00:00,TFC,daily,distribution,32.43,32.43,0.0,0.0,-100.0,-62.15,,,n/a,-62.15,,2.3815,96.0,0.5717,20.0,0.6364,False,none
2026-06-17T11:52:50+00:00,TGT,daily,distribution,30.83,30.83,-47.74,0.0,0.0,-94.47,,,n/a,-94.47,,0.7024,8.0,0.8224,60.0,0.6246,False,none
2026-06-17T11:52:50+00:00,TJX,daily,distribution,21.21,21.21,-54.18,0.0,0.0,-38.34,,,n/a,-38.34,,0.8823,24.0,0.6533,24.0,0.2478,False,none
2026-06-17T11:52:50+00:00,TKO,daily,distribution,26.6,26.6,0.0,0.0,-100.0,-32.99,,,n/a,-32.99,,1.3468,80.0,1.271,88.0,0.5876,False,none
2026-06-17T11:52:50+00:00,TMO,daily,none,0.27,0.27,0.0,0.0,0.0,1.36,,,n/a,1.36,,0.7397,4.0,0.4937,12.0,0.2978,False,none
2026-06-17T11:52:50+00:00,TMUS,daily,accumulation,37.06,37.06,23.88,0.0,100.0,55.43,,,n/a,55.43,,1.163,72.0,1.1666,80.0,0.0595,False,none
2026-06-17T11:52:50+00:00,TPL,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.9636,36.0,0.5649,16.0,0.2323,False,none
2026-06-17T11:52:50+00:00,TPR,daily,none,9.42,9.42,-12.33,0.0,0.0,-31.72,,,n/a,-31.72,,0.957,40.0,0.9313,60.0,0.0655,False,none
2026-06-17T11:52:50+00:00,TRGP,daily,distribution,29.93,29.93,0.0,0.0,-100.0,-49.65,,,n/a,-49.65,,1.1865,76.0,1.0253,68.0,0.4303,False,none
2026-06-17T11:52:50+00:00,TRI,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.0076,56.0,0.5431,8.0,0.677,False,none
2026-06-17T11:52:50+00:00,TRMB,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.1738,76.0,0.9102,44.0,0.5146,False,none
2026-06-17T11:52:50+00:00,TROW,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8297,20.0,0.6521,20.0,0.2587,False,none
2026-06-17T11:52:50+00:00,TRV,daily,distribution,38.91,38.91,-59.2,0.0,-100.0,-20.56,,,n/a,-20.56,,1.6693,96.0,0.6946,24.0,0.1343,False,none
2026-06-17T11:52:50+00:00,TSCO,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.123,68.0,1.012,64.0,0.5636,False,none
2026-06-17T11:52:50+00:00,TSLA,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8792,16.0,0.6982,40.0,0.3468,False,none
2026-06-17T11:52:50+00:00,TSN,daily,accumulation,51.0,51.0,60.85,100.0,0.0,3.93,,,n/a,3.93,,0.6346,20.0,0.6421,28.0,0.3396,False,none
2026-06-17T11:52:50+00:00,TT,daily,distribution,20.67,20.67,-18.3,0.0,0.0,-80.49,,,n/a,-80.49,,0.8498,20.0,0.7664,44.0,0.063,False,none
2026-06-17T11:52:50+00:00,TTD,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,dropped 1 bar(s) with null OHLC,1.2149,92.0,0.5879,8.0,0.5099,False,none
2026-06-17T11:52:50+00:00,TTWO,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.5933,84.0,1.902,96.0,0.9678,False,none
2026-06-17T11:52:50+00:00,TXN,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.033,64.0,1.0397,84.0,0.016,False,none
2026-06-17T11:52:50+00:00,TXT,daily,none,6.32,6.32,-2.78,0.0,0.0,-28.11,,,n/a,-28.11,,0.934,36.0,0.5538,8.0,0.2258,False,none
2026-06-17T11:52:50+00:00,TYL,daily,accumulation,83.19,83.19,53.44,100.0,100.0,74.14,,,n/a,74.14,,1.5814,80.0,0.9117,52.0,0.8408,True,new
2026-06-17T11:52:50+00:00,UAL,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.1845,68.0,0.9023,64.0,0.0238,False,none
2026-06-17T11:52:50+00:00,UBER,daily,accumulation,23.31,23.31,0.0,0.0,100.0,16.53,,,n/a,16.53,dropped 1 bar(s) with null OHLC,1.328,92.0,1.3394,92.0,0.7914,False,none
2026-06-17T11:52:50+00:00,UDR,daily,distribution,26.98,26.98,-49.45,0.0,0.0,-73.06,,,n/a,-73.06,,1.0263,60.0,1.0858,72.0,0.3291,False,none
2026-06-17T11:52:50+00:00,UHS,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.6625,12.0,0.5207,8.0,0.5133,False,none
2026-06-17T11:52:50+00:00,ULTA,daily,accumulation,69.36,69.36,87.42,100.0,0.0,62.54,,,n/a,62.54,,0.8441,16.0,0.7912,40.0,0.0277,False,none
2026-06-17T11:52:50+00:00,UNH,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.7101,20.0,0.5383,8.0,0.213,False,none
2026-06-17T11:52:50+00:00,UNP,daily,distribution,40.83,40.83,-25.56,0.0,-100.0,-72.19,,,n/a,-72.19,,0.7744,16.0,0.7253,24.0,0.2723,False,none
2026-06-17T11:52:50+00:00,UPS,daily,distribution,36.85,36.85,-80.57,0.0,0.0,-83.53,,,n/a,-83.53,,0.9157,36.0,0.641,24.0,0.5449,False,none
2026-06-17T11:52:50+00:00,URI,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8292,28.0,0.7217,20.0,0.214,False,none
2026-06-17T11:52:50+00:00,USB,daily,distribution,35.79,35.79,-78.8,0.0,0.0,-80.47,,,n/a,-80.47,,0.8822,32.0,0.7694,40.0,0.9474,False,none
2026-06-17T11:52:50+00:00,V,daily,distribution,22.8,22.8,-48.52,0.0,0.0,-53.36,,,n/a,-53.36,,1.3144,80.0,1.3217,88.0,0.9809,False,none
2026-06-17T11:52:50+00:00,VEEV,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,dropped 1 bar(s) with null OHLC,1.0235,60.0,0.6688,24.0,0.0956,False,none
2026-06-17T11:52:50+00:00,VICI,daily,none,0.04,0.04,0.0,0.0,0.0,-0.18,,,n/a,-0.18,dropped 1 bar(s) with null OHLC,1.3613,88.0,1.3452,92.0,0.1471,False,none
2026-06-17T11:52:50+00:00,VLO,daily,distribution,22.26,22.26,0.0,0.0,-100.0,-11.32,,,n/a,-11.32,,1.0921,64.0,0.6507,28.0,0.6944,False,none
2026-06-17T11:52:50+00:00,VLTO,daily,none,6.59,6.59,5.93,0.0,0.0,25.52,,,n/a,25.52,,0.6156,4.0,0.6461,16.0,0.7591,False,none
2026-06-17T11:52:50+00:00,VMC,daily,distribution,14.8,14.8,-72.6,0.0,100.0,-83.26,,,n/a,-83.26,,1.1309,76.0,0.9835,68.0,0.7401,False,none
2026-06-17T11:52:50+00:00,VRSK,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.8018,100.0,0.5737,8.0,0.3277,False,none
2026-06-17T11:52:50+00:00,VRSN,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.7175,24.0,0.499,12.0,0.3995,False,none
2026-06-17T11:52:50+00:00,VRT,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,dropped 1 bar(s) with null OHLC,0.9885,44.0,0.4862,4.0,0.1647,False,none
2026-06-17T11:52:50+00:00,VRTX,daily,none,9.21,9.21,-37.58,0.0,0.0,0.91,,,n/a,0.91,,1.1533,80.0,0.9025,60.0,0.8664,False,none
2026-06-17T11:52:50+00:00,VST,daily,accumulation,28.15,28.15,0.0,0.0,100.0,40.75,,,n/a,40.75,dropped 1 bar(s) with null OHLC,0.9098,36.0,0.7977,40.0,0.6289,False,none
2026-06-17T11:52:50+00:00,VTR,daily,accumulation,17.66,17.66,0.0,0.0,100.0,-11.68,,,n/a,-11.68,,0.831,28.0,0.6436,24.0,0.6357,False,none
2026-06-17T11:52:50+00:00,VTRS,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.7028,8.0,0.9807,60.0,0.0732,False,none
2026-06-17T11:52:50+00:00,VZ,daily,none,5.1,5.1,0.0,0.0,0.0,25.48,,,n/a,25.48,,0.9425,40.0,1.026,64.0,0.3853,False,none
2026-06-17T11:52:50+00:00,WAB,daily,distribution,52.65,52.65,-68.94,0.0,-100.0,-77.08,,,n/a,-77.08,,0.949,32.0,0.9408,64.0,0.3408,False,none
2026-06-17T11:52:50+00:00,WAT,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.261,76.0,1.1336,72.0,0.4643,False,none
2026-06-17T11:52:50+00:00,WDAY,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,dropped 1 bar(s) with null OHLC,0.7584,16.0,0.6745,32.0,0.1863,False,none
2026-06-17T11:52:50+00:00,WDC,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,2.517,100.0,1.6209,96.0,0.2194,False,none
2026-06-17T11:52:50+00:00,WEC,daily,accumulation,16.9,16.9,0.0,0.0,100.0,-15.48,,,n/a,-15.48,,1.1961,88.0,0.856,32.0,0.5146,False,none
2026-06-17T11:52:50+00:00,WELL,daily,distribution,13.45,13.45,-16.47,0.0,0.0,-46.67,,,n/a,-46.67,,0.7411,16.0,0.6631,20.0,0.3924,False,none
2026-06-17T11:52:50+00:00,WFC,daily,distribution,28.7,28.7,-73.89,0.0,0.0,-51.14,,,n/a,-51.14,,0.7964,24.0,0.6235,16.0,0.9911,False,none
2026-06-17T11:52:50+00:00,WM,daily,accumulation,25.06,25.06,0.0,0.0,100.0,25.3,,,n/a,25.3,,1.1616,72.0,0.8312,60.0,0.7343,False,none
2026-06-17T11:52:50+00:00,WMB,daily,distribution,13.32,13.32,24.51,0.0,-100.0,2.78,,,n/a,2.78,,0.941,36.0,0.583,4.0,0.7553,False,none
2026-06-17T11:52:50+00:00,WMT,daily,none,1.88,1.88,0.0,0.0,0.0,-9.41,,,n/a,-9.41,,1.0078,56.0,0.9684,60.0,0.3758,False,none
2026-06-17T11:52:50+00:00,WRB,daily,distribution,20.12,20.12,-64.49,0.0,0.0,-20.0,,,n/a,-20.0,,0.9332,40.0,0.7638,32.0,0.4865,False,none
2026-06-17T11:52:50+00:00,WSM,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.1532,68.0,0.9989,68.0,0.4764,False,none
2026-06-17T11:52:50+00:00,WST,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.172,84.0,0.4801,4.0,0.5105,False,none
2026-06-17T11:52:50+00:00,WTW,daily,accumulation,11.66,11.66,4.43,0.0,0.0,52.77,,,n/a,52.77,,0.78,16.0,0.4688,4.0,0.6795,False,none
2026-06-17T11:52:50+00:00,WY,daily,distribution,33.24,33.24,-27.87,-100.0,100.0,-56.35,,,n/a,-56.35,,0.7206,4.0,0.8125,36.0,0.2041,False,none
2026-06-17T11:52:50+00:00,WYNN,daily,accumulation,16.04,16.04,0.0,0.0,100.0,-19.82,,,n/a,-19.82,,0.9397,40.0,1.0132,68.0,0.0556,False,none
2026-06-17T11:52:50+00:00,XEL,daily,accumulation,16.35,16.35,0.0,0.0,100.0,-18.27,,,n/a,-18.27,,1.0,52.0,0.9969,60.0,0.2075,False,none
2026-06-17T11:52:50+00:00,XOM,daily,accumulation,47.19,47.19,66.55,0.0,100.0,52.76,,,n/a,52.76,,1.1407,80.0,0.5245,16.0,0.8664,False,none
2026-06-17T11:52:50+00:00,XYL,daily,accumulation,29.77,29.77,12.59,0.0,100.0,33.09,,,n/a,33.09,,0.8795,24.0,0.6188,4.0,0.2746,False,none
2026-06-17T11:52:50+00:00,XYZ,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,dropped 1 bar(s) with null OHLC,1.6677,100.0,0.9905,76.0,0.8483,False,none
2026-06-17T11:52:50+00:00,YUM,daily,none,2.24,2.24,-3.77,0.0,0.0,-6.49,,,n/a,-6.49,,1.3691,96.0,1.0845,72.0,0.272,False,none
2026-06-17T11:52:50+00:00,ZBH,daily,none,1.94,1.94,0.0,0.0,0.0,-9.69,,,n/a,-9.69,,1.2245,88.0,0.5503,4.0,0.6929,False,none
2026-06-17T11:52:50+00:00,ZBRA,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8611,16.0,0.7458,52.0,0.0873,False,none
2026-06-17T11:52:50+00:00,ZS,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,dropped 1 bar(s) with null OHLC,0.7989,24.0,0.4713,16.0,0.5543,False,none
2026-06-17T11:52:50+00:00,ZTS,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,dropped 1 bar(s) with null OHLC,0.7792,20.0,1.0683,68.0,0.3269,False,none
2026-06-17T23:22:16+00:00,A,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.5685,4.0,1.1085,88.0,0.1282,False,none
2026-06-17T23:22:16+00:00,AAPL,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.9256,28.0,1.1146,80.0,0.2042,False,none
2026-06-17T23:22:16+00:00,ABBV,daily,distribution,16.23,16.23,-29.51,0.0,0.0,-44.25,,,n/a,-44.25,,0.5479,4.0,0.7532,24.0,0.597,False,none
2026-06-17T23:22:16+00:00,ABNB,daily,distribution,11.25,11.25,-21.0,0.0,0.0,-29.98,,,n/a,-29.98,,0.8977,28.0,0.9874,60.0,0.2419,False,none
2026-06-17T23:22:16+00:00,ABT,daily,accumulation,18.88,18.88,15.25,0.0,0.0,75.32,,,n/a,75.32,,1.0889,72.0,1.7799,100.0,0.1698,False,none
2026-06-17T23:22:16+00:00,ACGL,daily,none,1.38,1.38,0.0,0.0,0.0,6.89,,,n/a,6.89,,0.8831,24.0,0.7298,32.0,0.4891,False,none
2026-06-17T23:22:16+00:00,ACN,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.5217,88.0,1.3817,88.0,0.0073,False,none
2026-06-17T23:22:16+00:00,ADBE,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.9917,88.0,1.0031,68.0,0.0589,False,none
2026-06-17T23:22:16+00:00,ADI,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.6739,12.0,0.7511,40.0,0.0278,False,none
2026-06-17T23:22:16+00:00,ADM,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.0,52.0,0.8305,32.0,0.4709,False,none
2026-06-17T23:22:16+00:00,ADP,daily,none,5.11,5.11,0.0,0.0,0.0,-25.53,,,n/a,-25.53,,1.0052,56.0,1.1548,88.0,0.2723,False,none
2026-06-17T23:22:16+00:00,ADSK,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.3375,72.0,1.1557,84.0,0.067,False,none
2026-06-17T23:22:16+00:00,AEE,daily,accumulation,17.39,17.39,0.0,0.0,100.0,-13.04,,,n/a,-13.04,,1.0137,60.0,1.0796,60.0,0.2595,False,none
2026-06-17T23:22:16+00:00,AEP,daily,accumulation,20.64,20.64,6.58,0.0,100.0,-5.01,,,n/a,-5.01,,1.1476,88.0,1.1057,72.0,0.3456,False,none
2026-06-17T23:22:16+00:00,AES,daily,distribution,19.34,19.34,-57.2,0.0,0.0,-25.22,,,n/a,-25.22,,0.64,16.0,1.6857,96.0,0.3631,False,none
2026-06-17T23:22:16+00:00,AFL,daily,distribution,18.55,18.55,-35.98,0.0,0.0,-47.78,,,n/a,-47.78,,0.632,4.0,0.6091,12.0,0.0294,False,none
2026-06-17T23:22:16+00:00,AIG,daily,accumulation,19.76,19.76,0.0,0.0,100.0,-1.18,,,n/a,-1.18,,0.5609,4.0,0.8334,36.0,0.2985,False,none
2026-06-17T23:22:16+00:00,AIZ,daily,distribution,40.07,40.07,-80.29,0.0,0.0,-100.0,,,n/a,-100.0,,0.5687,8.0,0.9686,64.0,0.3078,False,none
2026-06-17T23:22:16+00:00,AJG,daily,distribution,25.14,25.14,-20.42,0.0,-100.0,-0.16,,,n/a,-0.16,,0.6708,4.0,1.5103,96.0,0.042,False,none
2026-06-17T23:22:16+00:00,AKAM,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8275,24.0,0.8208,40.0,0.0601,False,none
2026-06-17T23:22:16+00:00,ALB,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.87,36.0,0.6409,28.0,0.1445,False,none
2026-06-17T23:22:16+00:00,ALGN,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8383,24.0,1.9385,96.0,0.1068,False,none
2026-06-17T23:22:16+00:00,ALL,daily,distribution,18.29,18.29,-44.17,0.0,0.0,-36.26,,,n/a,-36.26,,0.7361,8.0,0.663,20.0,0.1577,False,none
2026-06-17T23:22:16+00:00,ALLE,daily,accumulation,36.14,36.14,28.59,0.0,100.0,44.95,,,n/a,44.95,,1.0964,60.0,1.944,100.0,0.0957,False,none
2026-06-17T23:22:16+00:00,ALNY,daily,accumulation,26.21,26.21,73.63,0.0,0.0,39.03,,,n/a,39.03,,1.2693,88.0,1.0384,72.0,0.4834,False,none
2026-06-17T23:22:16+00:00,AMAT,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.2841,72.0,1.1053,80.0,0.0644,False,none
2026-06-17T23:22:16+00:00,AMCR,daily,distribution,12.69,12.69,-29.52,0.0,0.0,-26.54,,,n/a,-26.54,,1.1538,80.0,1.2541,84.0,0.2014,False,none
2026-06-17T23:22:16+00:00,AMD,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8563,12.0,0.7631,44.0,0.2055,False,none
2026-06-17T23:22:16+00:00,AME,daily,none,9.41,9.41,-2.29,0.0,0.0,-44.19,,,n/a,-44.19,,0.9985,48.0,1.0973,88.0,0.148,False,none
2026-06-17T23:22:16+00:00,AMGN,daily,distribution,18.42,18.42,0.0,0.0,-100.0,7.91,,,n/a,7.91,,1.2371,72.0,1.2116,80.0,0.2654,False,none
2026-06-17T23:22:16+00:00,AMP,daily,distribution,16.3,16.3,-37.39,0.0,0.0,-34.75,,,n/a,-34.75,,0.5497,4.0,0.6668,20.0,0.3107,False,none
2026-06-17T23:22:16+00:00,AMT,daily,distribution,24.61,24.61,0.0,0.0,-100.0,-23.07,,,n/a,-23.07,,0.683,4.0,0.6296,16.0,0.098,False,none
2026-06-17T23:22:16+00:00,AMZN,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.0501,76.0,1.2651,84.0,0.0933,False,none
2026-06-17T23:22:16+00:00,ANET,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.6908,16.0,0.9522,76.0,0.1359,False,none
2026-06-17T23:22:16+00:00,AON,daily,distribution,20.49,20.49,0.0,0.0,-100.0,-2.43,,,n/a,-2.43,,0.6562,12.0,1.2538,84.0,0.1718,False,none
2026-06-17T23:22:16+00:00,AOS,daily,accumulation,34.43,34.43,15.54,0.0,100.0,52.72,,,n/a,52.72,,0.877,36.0,2.0141,100.0,0.0536,False,none
2026-06-17T23:22:16+00:00,APA,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.0759,60.0,0.5592,20.0,0.2442,False,none
2026-06-17T23:22:16+00:00,APD,daily,accumulation,26.61,26.61,33.42,0.0,100.0,-8.71,,,n/a,-8.71,,0.6677,4.0,0.6738,32.0,0.567,False,none
2026-06-17T23:22:16+00:00,APH,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.655,8.0,0.6778,32.0,0.2898,False,none
2026-06-17T23:22:16+00:00,APO,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.2009,88.0,0.9662,64.0,0.3494,False,none
2026-06-17T23:22:16+00:00,APP,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.0996,60.0,1.1295,80.0,0.0212,False,none
2026-06-17T23:22:16+00:00,APTV,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8906,48.0,0.9759,64.0,0.1014,False,none
2026-06-17T23:22:16+00:00,ARE,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.5575,4.0,1.5765,92.0,0.1104,False,none
2026-06-17T23:22:16+00:00,ARES,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.0,52.0,1.7213,100.0,0.0198,False,none
2026-06-17T23:22:16+00:00,ARM,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.0,52.0,1.2649,92.0,0.4196,False,none
2026-06-17T23:22:16+00:00,ASML,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.3262,76.0,0.8968,76.0,0.0343,False,none
2026-06-17T23:22:16+00:00,ATO,daily,accumulation,20.77,20.77,60.03,0.0,0.0,28.81,,,n/a,28.81,,0.7121,12.0,0.6054,8.0,0.7787,False,none
2026-06-17T23:22:16+00:00,AVB,daily,distribution,31.25,31.25,0.0,0.0,-100.0,-56.23,,,n/a,-56.23,,0.7956,12.0,1.7558,100.0,0.0911,False,none
